No.  Input_img    Ref_img    IdentityIssame     Expression_actual    Expression_require    Expression_ref    ExpressionIsrequire
2584  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  3  3  -1  True
2585  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  3  3  -1  True
2586  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  3  3  -1  True
2587  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  3  3  -1  True
2588  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  3  3  -1  True
2589  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2590  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2591  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2592  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2593  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2594  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2595  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2596  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2597  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2598  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2599  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2600  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2601  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2602  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_014.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2603  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2604  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2605  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2606  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2607  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_024.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2608  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_015.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2609  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
2610  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Happiness/P019_Happiness_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2611  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_024.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2612  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2613  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2614  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2615  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2616  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Happiness/P019_Happiness_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2617  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2618  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2619  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Happiness/P018_Happiness_030.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2620  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2621  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2622  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Happiness/P018_Happiness_029.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2623  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_025.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2624  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Happiness/P019_Happiness_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2625  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Happiness/P018_Happiness_031.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2626  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2627  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2628  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2629  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2630  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
2631  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2632  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2633  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2634  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2635  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2636  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2637  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2638  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2639  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2640  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2641  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_014.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2642  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2643  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2644  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_015.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2645  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2646  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2647  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2648  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2649  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_024.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2650  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2651  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
2652  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2653  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Happiness/P018_Happiness_029.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2654  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Happiness/P019_Happiness_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2655  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2656  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2657  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Happiness/P019_Happiness_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2658  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2659  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2660  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Happiness/P018_Happiness_030.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2661  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2662  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2663  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2664  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2665  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2666  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Happiness/P018_Happiness_031.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2667  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2668  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2669  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_024.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2670  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Happiness/P019_Happiness_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2671  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_025.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2672  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
2673  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2674  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2675  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2676  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_015.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2677  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2678  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2679  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2680  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2681  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2682  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_024.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2683  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2684  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_014.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2685  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2686  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2687  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2688  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2689  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
2690  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
